SKU,APORTE,FECHA_INICIO,FECHA_FIN,DEPTO,DPC/WEB,DESCRIPCION,P. TMP,P. AON,%APORTE,DEPARTAMENTO
13844764,19.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,BIONAIRE,194.6666667,175.2,0.1,ELECTRODOMESTICOS
13845504,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVASECA SAMSU G WD0170VDX +RA21PDMU1/XPE,5162,5012,0.029058504,LINEA BLANCA
13849386,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,COMBO COCINA LUCIDA+ CAMPANA GERMANA 60 KLIMATIC,1299,1199,0.076982294,LINEA BLANCA
13850866,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SBS GE GSMT2LEBFGP 654 LTS SILVER,2799,2649,0.053590568,LINEA BLANCA
13855528,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT38YNPN5/XPE,1640,1490,0.091463415,LINEA BLANCA
13855529,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT43ENPN5/XPE,1904,1754,0.078781513,LINEA BLANCA
13855530,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT45WNPN5/XPE,2060,1910,0.072815534,LINEA BLANCA
13857453,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADOR SG 4700,176.8888889,159.2,0.1,CUIDADO PERSONAL
13857454,7.91111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,THOMAS,79.11111111,71.2,0.1,ELECTRODOMESTICOS
13878617,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT45WNSW5/XPE,1955,1805,0.076726343,LINEA BLANCA
13878618,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT43ENSW5/XPE,1801,1651,0.083287063,LINEA BLANCA
13881955,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,C.L. MABE MCL6840ESBB01 ELECTRICO,1599,1449,0.09380863,LINEA BLANCA
13884492,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVADORA GE WGA12405PBBX0 + JES07PWK,1559,1409,0.096215523,LINEA BLANCA
13917135,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CONGELADOR HORIZONTAL COLDEX CH10P BL 271LT,1599,1449,0.09380863,LINEA BLANCA
13918069,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,RFG28MESL1/XPE,9618,9468,0.015595758,LINEA BLANCA
13960372,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF BOSCH KSU39 INOXLOOK NF 371LTS.,1999,1849,0.075037519,LINEA BLANCA
13960373,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,REF BOSCH KSU43 INOXLOOK NF 415LTS.,1329.3,1229.3,0.075227563,LINEA BLANCA
13977469,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV SAMSUNG WA15W8MFP/XPE+AMW832K/XPE,1696,1546,0.088443396,LINEA BLANCA
13977470,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV SAMSUNG WA15W8SFP/XPE+AMW831K/XPE,1803,1653,0.083194676,LINEA BLANCA
13977474,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,REF SAMGUNG RL46RECIH1/XPE,1469.3,1369.3,0.06805962,LINEA BLANCA
13977476,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT43ENPN5+LED UN19D4003BXPE,2253,2103,0.066577896,LINEA BLANCA
13977477,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RT45WNSW5/XPE+LED UN19D4003BXPE,2253,2103,0.066577896,LINEA BLANCA
13979446,8.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,THOMAS,88,79.2,0.1,ELECTRODOMESTICOS
13983359,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF MABE RMS1951ZPRS0 + JES1153PSK/JES1152PSK,2999,2849,0.050016672,LINEA BLANCA
13983360,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SBS GE PEZS2LFBFSS 643 LTS SILVER,4999,4849,0.030006001,LINEA BLANCA
14017223,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SAMSUNG RL48RECIH1/XPE,2599,2449,0.057714506,LINEA BLANCA
14017224,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,REF SAMSUNG RT-34DKSW1/XPE,1467,1367,0.068166326,LINEA BLANCA
14041217,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF LG GM-605UVB.APLGLPR,1799,1649,0.083379655,LINEA BLANCA
14041561,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA KLIMATIC LUCIDA 4 HORNILLAS,1799,1649,0.083379655,LINEA BLANCA
14045546,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,LAV WA15W8MFP/XPE SAMSUNG,1442,1342,0.069348128,LINEA BLANCA
14053803,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV WA16W9SFP/XPE+MICRO AMW831K/XPE SAMSUNG,1909,1759,0.07857517,LINEA BLANCA
14053806,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RS-A1JTSL1 SAMSUNG,3735,3585,0.040160643,LINEA BLANCA
14104809,10.5778,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,THOMAS,105.7777778,95.2,0.1,ELECTRODOMESTICOS
14137721,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,PARRILLA GE PGP9040K0 NEGRO REF GAS,2299,2149,0.065245759,LINEA BLANCA
14150546,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV. GE WGA15402XBBX0 15 KG,1599,1449,0.09380863,LINEA BLANCA
14166270,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RT-34DKPN1/XPE SAMSUNG,1572,1422,0.095419847,LINEA BLANCA
14166272,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RT43ENPN5/XPE+WA85Q3WFP SAMSUNG,2253,2103,0.066577896,LINEA BLANCA
14167757,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SEC MABE SME1520PMBB1 GAS,1499,1349,0.100066711,LINEA BLANCA
14167758,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,HORNO GE HG6040EYAI0 INOX,1399,1299,0.071479628,LINEA BLANCA
14167759,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,HORNO GE PGP12040K0 INOX NEGRO REFLECTA,2499,2349,0.06002401,LINEA BLANCA
14213210,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA 30 INGENIOUS761PX0 / 761PX1,1699,1549,0.088287228,LINEA BLANCA
14216033,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,LAV WF-T1404TP.AFSGLGP LG,1399,1299,0.071479628,LINEA BLANCA
14218962,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SBS RS-A1JTWP1 BLANCA SAMSUNG,2982,2832,0.050301811,LINEA BLANCA
14219621,6.22222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PANASONIC,62.22222222,56,0.1,ELECTRODOMESTICOS
14235427,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC COSOL018 + CAMP TURE10GO SOLE,138672,83886,0.395076151,LINEA BLANCA
14235433,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC SOLE DUBAI 76CM MESA INOX 5/HORN GRILL/ROST/TI,18142,1799.9,0.900788226,LINEA BLANCA
14235439,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CAMP SOLE VENUS PLUSS 90CM INOX,1749,1599,0.085763293,LINEA BLANCA
14238167,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV T1304DPE LG,1699,1549,0.088287228,LINEA BLANCA
14238837,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV WA15W8SFP/XPE SAMSUNG,1545,1395,0.097087379,LINEA BLANCA
14238838,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV WA16W9MFP/XPE SAMSUNG,1545,1395,0.097087379,LINEA BLANCA
14240833,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF SBS RS26DDAPN SAMSUNG,3991,3841,0.037584565,LINEA BLANCA
14244778,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CAVA DE VINOS GE CVPP29SSA0 29 BOT INOX,1599,1449,0.09380863,LINEA BLANCA
14244779,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CAVA DE VINOS GE CVPP48SSA0 48 BOT INOX,1599,1449,0.09380863,LINEA BLANCA
14244781,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA MABE 30 INGENIOUS763PX0 /763PX1,1999,1849,0.075037519,LINEA BLANCA
14244782,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC MABE 30 INGENIOUS767PCX0 INOX + JES772PSK,1679,1529,0.089338892,LINEA BLANCA
14260781,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVASECA WD1172XVM/XPE SAMSUNG,4389,4239,0.03417635,LINEA BLANCA
14271756,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVASECA DWC-LD11R ROJO DAEWOO,1699,1549,0.088287228,LINEA BLANCA
14278483,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV. GE GTWN4250DWS 15 KG,36192,1849.2,0.948905836,LINEA BLANCA
14278484,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SEC. GE GTDP490EDWS ELECT 14 KG ELECT,1759.2,1609.2,0.08526603,LINEA BLANCA
14278485,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SEC. GE GTDP490GDWS GAS 14 KG GAS,2499,2349,0.06002401,LINEA BLANCA
14278486,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,HORNO GE HG6045EYAI0 INOX ELECT.,1599,1449,0.09380863,LINEA BLANCA
14289101,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REF RT51WTSL1/XPE SILVER SAMSUNG,2751,2601,0.054525627,LINEA BLANCA
14290997,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV WA16W9SFP/XPE SAMSUNG,1644,1494,0.091240876,LINEA BLANCA
14315920,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA GAS KLIMATIC GENTILE 76CM INOX CHURR,2199,2049,0.068212824,LINEA BLANCA
14372757,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COC GALICIA + SET DE PARRILLA INDURAMA,1899,1749,0.078988942,LINEA BLANCA
14376045,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SEC SDC3C851/XPE 8.5KG BLANCA SAMSUNG,1851,1701,0.081037277,LINEA BLANCA
14376565,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAV MABE LMH19589ZGGX0 19KG GRAF,1899,1749,0.078988942,LINEA BLANCA
14389494,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 11L GN BAT.,1649.9,1499.9,0.090914601,LINEA BLANCA
14389495,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 11L GLP BAT.,1649.9,1499.9,0.090914601,LINEA BLANCA
14389496,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 14L GN BAT.,1789.9,1639.9,0.083803564,LINEA BLANCA
14389497,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 14L GLP BAT.,1789.9,1639.9,0.083803564,LINEA BLANCA
14389498,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 18L GN BAT.,18142,1799.9,0.900788226,LINEA BLANCA
14389499,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CALENTADOR A GAS BOSCH COMPACT 2 18L GLP BAT.,18142,1799.9,0.900788226,LINEA BLANCA
14390132,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,LAVADORA WF0752WJN/XPE SILVER SAMSUNG,1417,1317,0.07057163,LINEA BLANCA
14390133,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVASECA WD146UVHJWD/PE BLANCA SAMSUNG,4056,3906,0.036982249,LINEA BLANCA
14390134,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVASECA WD146UVHJRA/PE ROJA SAMSUNG,4239,4089,0.035385704,LINEA BLANCA
14395468,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,LAV TROMM WD1481TDP LG,1299,1199,0.076982294,LINEA BLANCA
14397708,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SECAD. MABE SMA1940EGG0 ELECT. 19 KG GRAFITO,1999,1849,0.075037519,LINEA BLANCA
14408201,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA BOSCH PRO7200 INOX L76 5H,1999,1849,0.075037519,LINEA BLANCA
14408205,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COCINA BOSCH PRO7100 BLANCO L76 5H,1599,1449,0.09380863,LINEA BLANCA
14409784,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CAMPANA GE CGPP9025IP0 INOX,1599,1449,0.09380863,LINEA BLANCA
14409785,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,CAMPANA GE CGPP9024IP0 INOX CRISTAL,1349,1249,0.074128984,LINEA BLANCA
14409786,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,CAMPANA GE CGPP9005IP0 INOX CRISTAL,2699,2549,0.055576139,LINEA BLANCA
14409788,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,PARRILLA GE CGG8610I0 INOX,1599,1449,0.09380863,LINEA BLANCA
14424175,7.91111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,THOMAS,79.11111111,71.2,0.1,ELECTRODOMESTICOS
14425621,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO: NIZZA + CAMPANA CEI90NG INDIRAMA,3499,3349,0.042869391,LINEA BLANCA
14426735,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO COCINA LUCIDA+CAMPANA CK601 IX KLIMATIC,2149,1999,0.069799907,LINEA BLANCA
14426736,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO COCINA GENTILE + CAMPANA CK901IX,2549,2399,0.058846607,LINEA BLANCA
14447543,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,HORNO GE HGP8050KE0 ELECT. INOX NEGRO REF.,3999,3849,0.037509377,LINEA BLANCA
14466429,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,PARRILLA GE PVP6004 VITROCERAMICA,1699,1549,0.088287228,LINEA BLANCA
14479369,13.2444,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADOR DE PELO SIEGEN SG-3046,132.4444444,119.2,0.1,CUIDADO PERSONAL
14483149,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,PARRILLA GE PGP9050K0 GAS NEGRO REFLECTA,2299,2149,0.065245759,LINEA BLANCA
14483316,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,COMBO: ASTURIAS + HORNO MICROONDAS MWI20CR INDURAM,2199,2049,0.068212824,LINEA BLANCA
14535243,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,TERMA DE ACUMULACION A GAS 80L TSA080C 21 GAL SOLE,1749.9,1599.9,0.085719184,LINEA BLANCA
